gene,log2FC,U_stat,pvalue,qvalue,neg_log10_q,significant,direction
PRKRIR,0.05167705285724722,11934.0,0.9471499379378568,0.9683933677052868,0.013948193599222291,False,ns
PSME3,0.006102730254346156,11826.0,0.9471499513975289,0.9683933677052868,0.013948193599222291,False,ns
OR8J1,0.17148875320286683,11826.0,0.9471499558840839,0.9683933677052868,0.013948193599222291,False,ns
ARL10,-0.07126557861104033,11826.0,0.9471499558840839,0.9683933677052868,0.013948193599222291,False,ns
ATL2,0.005658073310247147,11826.0,0.9471499469109727,0.9683933677052868,0.013948193599222291,False,ns
DCAF15,-0.015398305461331141,11827.0,0.9481363882412288,0.9689451039462037,0.013700827416306342,False,ns
WSB2,-0.004204466399915674,11933.0,0.9481363794351161,0.9689451039462037,0.013700827416306342,False,ns
CD52,-0.02991209067802636,11827.0,0.948136397047337,0.9689451039462037,0.013700827416306342,False,ns
GOSR2,-0.010494510137494473,11827.0,0.9481364014503894,0.9689451039462037,0.013700827416306342,False,ns
MYPOP,0.005290519789324044,11933.0,0.9481363926442834,0.9689451039462037,0.013700827416306342,False,ns
STC2,-0.008851347578470836,11933.0,0.9481364014503894,0.9689451039462037,0.013700827416306342,False,ns
MOSPD3,-0.029080159501507552,11827.0,0.9481363882412288,0.9689451039462037,0.013700827416306342,False,ns
DHPS,-0.012177475332048715,11932.0,0.9491229178815992,0.969626885621016,0.013395350980006899,False,ns
ACAA1,0.0007153044577901113,11932.0,0.9491228962839294,0.969626885621016,0.013395350980006899,False,ns
MYPN,-0.020428790146931775,11828.0,0.9491229135620675,0.969626885621016,0.013395350980006899,False,ns
AMBRA1,-0.0070321054147406414,11932.0,0.9491229049230007,0.969626885621016,0.013395350980006899,False,ns
MSTN,0.03495930332674524,11932.0,0.9491229092425346,0.969626885621016,0.013395350980006899,False,ns
WBSCR16,-0.011081568802504549,11931.0,0.9501095168787949,0.9701777653119195,0.013148682825800265,False,ns
KRT27,0.0023064912506916,11829.0,0.9501095253507716,0.9701777653119195,0.013148682825800265,False,ns
C7orf69,0.04543410869980802,11829.0,0.9501095253507716,0.9701777653119195,0.013148682825800265,False,ns
SLC6A17,0.004806134783516658,11931.0,0.9501094999348282,0.9701777653119195,0.013148682825800265,False,ns
HADH,-0.014527158824501285,11931.0,0.9501095211147838,0.9701777653119195,0.013148682825800265,False,ns
ZFAND5,0.007447932276367197,11931.0,0.9501095295867585,0.9701777653119195,0.013148682825800265,False,ns
BMS1,-0.023754739768993005,11829.0,0.9501095211147838,0.9701777653119195,0.013148682825800265,False,ns
BRIX1,0.02377325687890064,11830.0,0.9510962049877679,0.9711199563943175,0.012727121088476262,False,ns
AK3,0.016457725343894225,11929.0,0.9520829555344281,0.9718660068954822,0.012393607992734151,False,ns
CNNM1,0.03331800584004263,11929.0,0.9520829473967364,0.9718660068954822,0.012393607992734151,False,ns
DUSP1,-0.039118738835641764,11831.0,0.9520829636721156,0.9718660068954822,0.012393607992734151,False,ns
THOC7,0.02890679692594489,11831.0,0.9520829555344281,0.9718660068954822,0.012393607992734151,False,ns
HADHB,0.000991400125945674,11832.0,0.9530697717471107,0.972415609463722,0.012148078366803813,False,ns
RPS27,-0.001605498997751198,11832.0,0.9530697757323581,0.972415609463722,0.012148078366803813,False,ns
RGS8,0.030498545753911976,11832.0,0.9530697717471107,0.972415609463722,0.012148078366803813,False,ns
CD80,-0.01780436371525873,11832.0,0.9530697837028496,0.972415609463722,0.012148078366803813,False,ns
CD99,0.010125152367974621,11928.0,0.9530697837028496,0.972415609463722,0.012148078366803813,False,ns
PCOLCE2,-0.0031733057346396976,11832.0,0.953069791673337,0.972415609463722,0.012148078366803813,False,ns
GDE1,-0.00474640982670671,11928.0,0.9530697837028496,0.972415609463722,0.012148078366803813,False,ns
DHX37,0.0209531608545106,11927.0,0.9540566838310773,0.9730301383370801,0.011873707819233364,False,ns
C1QTNF6,0.038073188996078144,11927.0,0.9540566838310773,0.9730301383370801,0.011873707819233364,False,ns
PLK1S1,0.01743003045932312,11833.0,0.9540566838310773,0.9730301383370801,0.011873707819233364,False,ns
SOX12,-0.04648540405963075,11927.0,0.954056691634328,0.9730301383370801,0.011873707819233364,False,ns
TMEM168,0.05289180398396276,11833.0,0.9540566760278226,0.9730301383370801,0.011873707819233364,False,ns
NDUFA8,-0.006975785851183858,11833.0,0.9540566760278226,0.9730301383370801,0.011873707819233364,False,ns
ADAMTS1,0.02252182898859978,11926.0,0.9550436620452288,0.973382757475935,0.011716351126598475,False,ns
H1FX,-0.010259740837273768,11926.0,0.9550436620452288,0.973382757475935,0.011716351126598475,False,ns
CNGA1,0.02790067179806055,11834.0,0.9550436620452288,0.973382757475935,0.011716351126598475,False,ns
RHOC,-0.0018028583719331692,11834.0,0.9550436582272402,0.973382757475935,0.011716351126598475,False,ns
SYT3,-0.016720518597754364,11834.0,0.9550436620452288,0.973382757475935,0.011716351126598475,False,ns
PDGFA,-0.007030248604424472,11926.0,0.9550436620452288,0.973382757475935,0.011716351126598475,False,ns
HNF4A,0.01573297505704563,11834.0,0.9550436429552763,0.973382757475935,0.011716351126598475,False,ns
HPD,0.03982758590773905,11834.0,0.9550436505912602,0.973382757475935,0.011716351126598475,False,ns
VSIG10L,-0.021135964908690852,11834.0,0.9550436505912602,0.973382757475935,0.011716351126598475,False,ns
GLP2R,0.0026076595697821503,11926.0,0.9550436620452288,0.973382757475935,0.011716351126598475,False,ns
RGS4,0.04549266324327972,11925.0,0.9560306976615209,0.9738656587833235,0.011500948329861432,False,ns
YEATS4,0.008040553782706183,11835.0,0.9560307013958556,0.9738656587833235,0.011500948329861432,False,ns
HOXA7,0.008272777505194284,11835.0,0.9560306976615209,0.9738656587833235,0.011500948329861432,False,ns
PLOD1,0.003310687002169743,11925.0,0.9560306976615209,0.9738656587833235,0.011500948329861432,False,ns
TRMT6,0.04487130595112809,11925.0,0.9560307013958556,0.9738656587833235,0.011500948329861432,False,ns
BRIP1,0.03297709140928884,11835.0,0.9560306789898332,0.9738656587833235,0.011500948329861432,False,ns
ANKRD36BP2,0.02927061501164019,11835.0,0.9560307013958556,0.9738656587833235,0.011500948329861432,False,ns
CDC42SE1,0.018958831374311202,11835.0,0.9560306939271853,0.9738656587833235,0.011500948329861432,False,ns
TMEM14B,-0.008799288680025441,11924.0,0.9570177972237137,0.9746749521540405,0.011140194580742491,False,ns
FN3KRP,-0.005596258981240609,11836.0,0.9570177935730473,0.9746749521540405,0.011140194580742491,False,ns
WBSCR28,-0.013229654833285753,11836.0,0.9570177972237137,0.9746749521540405,0.011140194580742491,False,ns
NEK2,0.03322468387083788,11837.0,0.9580049666060645,0.9752223450688647,0.010896356375597294,False,ns
ZFPM2,0.03774006698691146,11837.0,0.9580049737400206,0.9752223450688647,0.010896356375597294,False,ns
ZBTB1,0.004741432799593603,11923.0,0.9580049773069973,0.9752223450688647,0.010896356375597294,False,ns
PGPEP1L,-0.021856680999635003,11837.0,0.9580049737400206,0.9752223450688647,0.010896356375597294,False,ns
C5orf50,0.05570304920765334,11923.0,0.9580049737400206,0.9752223450688647,0.010896356375597294,False,ns
ZFP36L1,0.019786673438115798,11837.0,0.958004980873973,0.9752223450688647,0.010896356375597294,False,ns
ATAT1,-0.04086238399329467,11923.0,0.958004980873973,0.9752223450688647,0.010896356375597294,False,ns
DNASE1L1,-0.02092560089682216,11922.0,0.9589922040464467,0.9755731047399402,0.010740181117674889,False,ns
HIST1H2BH,-0.018284681682567694,11838.0,0.958992217979538,0.9755731047399402,0.010740181117674889,False,ns
CETN4P,0.013014862410534622,11838.0,0.958992217979538,0.9755731047399402,0.010740181117674889,False,ns
USP6,-0.02475454454758541,11922.0,0.9589922144962666,0.9755731047399402,0.010740181117674889,False,ns
FAM169B,0.0039056561379879895,11838.0,0.9589922075297209,0.9755731047399402,0.010740181117674889,False,ns
GPBAR1,-0.012560094642101838,11838.0,0.958992217979538,0.9755731047399402,0.010740181117674889,False,ns
HSD17B12,0.03789883889217016,11922.0,0.958992217979538,0.9755731047399402,0.010740181117674889,False,ns
RCC1,0.005074709905485086,11922.0,0.9589922110129941,0.9755731047399402,0.010740181117674889,False,ns
IPO7,0.013922448532223797,11838.0,0.958992217979538,0.9755731047399402,0.010740181117674889,False,ns
DEM1,-0.0021502442871597083,11922.0,0.9589922144962666,0.9755731047399402,0.010740181117674889,False,ns
GPX2,-0.06393062048377374,11839.0,0.9599795077823354,0.9759888173160716,0.010555158363785365,False,ns
KRIT1,0.07423541901050612,11839.0,0.9599795077823354,0.9759888173160716,0.010555158363785365,False,ns
CREBZF,0.06427970430461016,11921.0,0.9599795111818883,0.9759888173160716,0.010555158363785365,False,ns
DNAAF2,0.0009880184385639978,11921.0,0.9599795145814404,0.9759888173160716,0.010555158363785365,False,ns
PLP2,-0.006101478824602324,11921.0,0.9599795145814404,0.9759888173160716,0.010555158363785365,False,ns
FTSJD1,0.04332792472341929,11839.0,0.9599795043827816,0.9759888173160716,0.010555158363785365,False,ns
SRRT,0.01073939595187845,11839.0,0.9599795077823354,0.9759888173160716,0.010555158363785365,False,ns
ADCK2,-0.01927897320759442,11839.0,0.9599795111818883,0.9759888173160716,0.010555158363785365,False,ns
SCCPDH,0.00595382225887775,11921.0,0.9599795111818883,0.9759888173160716,0.010555158363785365,False,ns
LDLRAD3,0.085675265760774,11840.0,0.9609668793666335,0.9767963860175102,0.010195955876806747,False,ns
FMN2,0.0014781708532711768,11920.0,0.9609668793666335,0.9767963860175102,0.010195955876806747,False,ns
CXorf61,-0.02599696054878642,11840.0,0.9609668528400876,0.9767963860175102,0.010195955876806747,False,ns
NDUFB2,-0.0047981741839908665,11919.0,0.9619542747679453,0.9776036844357561,0.00983717031029506,False,ns
CHDH,-0.008396766920640175,11919.0,0.9619542973924169,0.9776036844357561,0.00983717031029506,False,ns
LEPROTL1,0.014423395937182448,11919.0,0.9619542909282863,0.9776036844357561,0.00983717031029506,False,ns
DPM1,0.057905319832064706,11842.0,0.9629417739456791,0.9783452395474032,0.009507863849889048,False,ns
C9orf103,-0.02377063663308121,11842.0,0.9629417739456791,0.9783452395474032,0.009507863849889048,False,ns
N4BP3,0.0012690244841695453,11918.0,0.9629417802422761,0.9783452395474032,0.009507863849889048,False,ns
HHATL,0.039607788773078134,11842.0,0.962941777093978,0.9783452395474032,0.009507863849889048,False,ns
ZC3H15,0.07083957537493468,11917.0,0.9639293136429743,0.9788244717118018,0.009295181334406539,False,ns
STX8,-0.0032995552256132044,11917.0,0.963929307513937,0.9788244717118018,0.009295181334406539,False,ns
ZC3H10,-0.035554808726877773,11843.0,0.9639293167074917,0.9788244717118018,0.009295181334406539,False,ns
XYLT1,0.010708867738903116,11843.0,0.9639293136429743,0.9788244717118018,0.009295181334406539,False,ns
MRPS26,0.005979061311606415,11843.0,0.9639293105784561,0.9788244717118018,0.009295181334406539,False,ns
GALT,-0.02809203230146906,11917.0,0.9639293136429743,0.9788244717118018,0.009295181334406539,False,ns
TTLL12,-0.002138419094873001,11917.0,0.9639293105784561,0.9788244717118018,0.009295181334406539,False,ns
NEIL2,0.011602777600539405,11843.0,0.9639293105784561,0.9788244717118018,0.009295181334406539,False,ns
SLC22A17,-0.019210106016815942,11916.0,0.9649169025458935,0.9796307236922595,0.008937602762541276,False,ns
UBA2,0.036629550245999454,11916.0,0.9649169025458935,0.9796307236922595,0.008937602762541276,False,ns
CCT5,-0.00786363823742331,11844.0,0.9649169025458935,0.9796307236922595,0.008937602762541276,False,ns
FAM118A,-0.010957984617065541,11845.0,0.9659045483349477,0.9803711612529873,0.008609472504519296,False,ns
CTSE,-0.03309971711466808,11915.0,0.9659045512318628,0.9803711612529873,0.008609472504519296,False,ns
UGT2B10,-0.03383452341918147,11915.0,0.9659045483349477,0.9803711612529873,0.008609472504519296,False,ns
RAB10,0.04749120789204042,11915.0,0.9659045512318628,0.9803711612529873,0.008609472504519296,False,ns
ENTPD4,0.006911843994922506,11846.0,0.9668922408061382,0.9808489966752362,0.008397847827495713,False,ns
KLHL1,0.008065268298781625,11914.0,0.9668922351799464,0.9808489966752362,0.008397847827495713,False,ns
S100A7,0.030381679671685813,11914.0,0.9668922492454206,0.9808489966752362,0.008397847827495713,False,ns
KLHL34,0.0038600699125268534,11846.0,0.9668922520585134,0.9808489966752362,0.008397847827495713,False,ns
PPIL4,0.017840967122170426,11914.0,0.9668922436192331,0.9808489966752362,0.008397847827495713,False,ns
CDS1,-0.006423028873212999,11914.0,0.9668922408061382,0.9808489966752362,0.008397847827495713,False,ns
AURKA,-0.0020408112507466214,11846.0,0.9668922436192331,0.9808489966752362,0.008397847827495713,False,ns
SOX11,0.06862671672076903,11846.0,0.9668922520585134,0.9808489966752362,0.008397847827495713,False,ns
NT5DC2,0.009323964998907641,11847.0,0.9678800007830165,0.9811952993112188,0.00824454106908538,False,ns
TMCO6,-0.009849400657685692,11847.0,0.9678799953244998,0.9811952993112188,0.00824454106908538,False,ns
LUZP4,0.08069764845375871,11913.0,0.9678799680318741,0.9811952993112188,0.00824454106908538,False,ns
USP30,-0.005884132112339735,11913.0,0.9678800007830165,0.9811952993112188,0.00824454106908538,False,ns
TAS2R20,-0.1325151679191836,11847.0,0.9678799925952404,0.9811952993112188,0.00824454106908538,False,ns
TBC1D9B,0.002260257998385029,11847.0,0.9678800007830165,0.9811952993112188,0.00824454106908538,False,ns
BTBD7,0.029981175663055026,11913.0,0.9678800007830165,0.9811952993112188,0.00824454106908538,False,ns
CDC40,0.00422215506528012,11847.0,0.9678799980537585,0.9811952993112188,0.00824454106908538,False,ns
C1orf27,0.04520789079777643,11913.0,0.9678799953244998,0.9811952993112188,0.00824454106908538,False,ns
TNFSF4,0.039660920894305285,11913.0,0.9678800007830165,0.9811952993112188,0.00824454106908538,False,ns
ZFP91,-0.0036522610788072285,11848.0,0.9688677961431108,0.9819343801210055,0.007917533907104393,False,ns
XIRP2,-0.11030582213720397,11848.0,0.9688677882068744,0.9819343801210055,0.007917533907104393,False,ns
ALG3,0.009853265364540675,11912.0,0.9688677934976994,0.9819343801210055,0.007917533907104393,False,ns
MTUS1,0.022782694650205215,11912.0,0.9688677934976994,0.9819343801210055,0.007917533907104393,False,ns
RTP1,0.010243466097037857,11911.0,0.9698556445610366,0.9824763886844535,0.007677877987923856,False,ns
PRMT3,0.027351568838613893,11849.0,0.9698556445610366,0.9824763886844535,0.007677877987923856,False,ns
CCNF,0.06615106135395621,11911.0,0.9698556419994852,0.9824763886844535,0.007677877987923856,False,ns
C16orf58,-0.009205410384145907,11911.0,0.9698556291917182,0.9824763886844535,0.007677877987923856,False,ns
LBH,-0.011850720974107887,11911.0,0.9698556394379331,0.9824763886844535,0.007677877987923856,False,ns
CRYAA,-0.029924963862198783,11911.0,0.9698556343148269,0.9824763886844535,0.007677877987923856,False,ns
GBP1,-0.012867344417767157,11849.0,0.9698556445610366,0.9824763886844535,0.007677877987923856,False,ns
KIAA1267,-0.006822535017901643,11850.0,0.9708435266756246,0.9827557272193106,0.007554416556465838,False,ns
MOB1B,0.06967241245257405,11910.0,0.9708435341086691,0.9827557272193106,0.007554416556465838,False,ns
KRT82,-0.03267983530437224,11850.0,0.9708435192425744,0.9827557272193106,0.007554416556465838,False,ns
PTP4A3,0.04037806016907197,11910.0,0.9708435341086691,0.9827557272193106,0.007554416556465838,False,ns
POU1F1,-0.0070477977063634345,11850.0,0.9708435291533066,0.9827557272193106,0.007554416556465838,False,ns
TXNL4B,-0.014075399421336954,11850.0,0.9708435266756246,0.9827557272193106,0.007554416556465838,False,ns
REPIN1,0.0059420669975764895,11910.0,0.9708435341086691,0.9827557272193106,0.007554416556465838,False,ns
UBE2CBP,0.011726388784236264,11910.0,0.9708435266756246,0.9827557272193106,0.007554416556465838,False,ns
MIA,-0.014025203187114421,11850.0,0.9708435365863493,0.9827557272193106,0.007554416556465838,False,ns
MRPL28,-0.015714754394036134,11850.0,0.9708435217202585,0.9827557272193106,0.007554416556465838,False,ns
PKD2L1,-0.03178747137334348,11910.0,0.9708435316309881,0.9827557272193106,0.007554416556465838,False,ns
ZMYND17,0.06859511378344951,11851.0,0.9718314661686402,0.9833623360520951,0.007286429722884701,False,ns
C1orf55,0.0013891322314369958,11909.0,0.9718314709562373,0.9833623360520951,0.007286429722884701,False,ns
SDF2,-0.015910305036920036,11851.0,0.9718314637748408,0.9833623360520951,0.007286429722884701,False,ns
ARCN1,0.017330467010703288,11909.0,0.9718314637748408,0.9833623360520951,0.007286429722884701,False,ns
ZNF576,-0.028492628243803608,11909.0,0.9718314709562373,0.9833623360520951,0.007286429722884701,False,ns
RPL10,-0.006100020939250328,11909.0,0.971831473350035,0.9833623360520951,0.007286429722884701,False,ns
PHF11,0.023145778236914438,11852.0,0.9728194487176541,0.9839685012392285,0.007018803963927917,False,ns
NUDT10,-0.02146772721578749,11908.0,0.9728194487176541,0.9839685012392285,0.007018803963927917,False,ns
KRT32,-0.050260818947593044,11852.0,0.9728194510275587,0.9839685012392285,0.007018803963927917,False,ns
TMEM194A,0.0064511641579141354,11908.0,0.9728194464077489,0.9839685012392285,0.007018803963927917,False,ns
NDUFAF2,0.010922974581403011,11908.0,0.9728194440978432,0.9839685012392285,0.007018803963927917,False,ns
ATXN7L3,-0.01863118840411282,11908.0,0.9728194487176541,0.9839685012392285,0.007018803963927917,False,ns
FNBP1,-0.018574616433181035,11853.0,0.9738074750338028,0.9845086560781304,0.006780461069346415,False,ns
C9orf47,0.0692003943521815,11907.0,0.9738074728078031,0.9845086560781304,0.006780461069346415,False,ns
XKR3,0.05932182936773245,11907.0,0.9738074728078031,0.9845086560781304,0.006780461069346415,False,ns
HSPB2,0.004274542276586857,11853.0,0.9738074705818027,0.9845086560781304,0.006780461069346415,False,ns
